League;Date;Get;Pay;Value;Confidence
Necro Settlers;2024-11-24;Tainted Catalyst;Chaos Orb;15;High
Necro Settlers;2024-11-25;Tainted Catalyst;Chaos Orb;15;High
Necro Settlers;2024-11-26;Tainted Catalyst;Chaos Orb;14;High
Necro Settlers;2024-11-27;Tainted Catalyst;Chaos Orb;14;High
Necro Settlers;2024-11-28;Tainted Catalyst;Chaos Orb;14;High
Necro Settlers;2024-11-29;Tainted Catalyst;Chaos Orb;14;High
Necro Settlers;2024-11-30;Tainted Catalyst;Chaos Orb;14;High
Necro Settlers;2024-12-01;Tainted Catalyst;Chaos Orb;14;High
Necro Settlers;2024-12-02;Tainted Catalyst;Chaos Orb;14;High
Necro Settlers;2024-12-03;Tainted Catalyst;Chaos Orb;13;High
Necro Settlers;2024-12-04;Tainted Catalyst;Chaos Orb;11.5;High
Necro Settlers;2024-12-05;Tainted Catalyst;Chaos Orb;10;High
Necro Settlers;2024-12-06;Tainted Catalyst;Chaos Orb;10;High
Necro Settlers;2024-12-07;Tainted Catalyst;Chaos Orb;10;High
Necro Settlers;2024-12-08;Tainted Catalyst;Chaos Orb;10;High
Necro Settlers;2024-12-09;Tainted Catalyst;Chaos Orb;10;High
Necro Settlers;2024-12-10;Tainted Catalyst;Chaos Orb;10;High
Necro Settlers;2024-12-11;Tainted Catalyst;Chaos Orb;10;Medium
Necro Settlers;2024-12-12;Tainted Catalyst;Chaos Orb;10;High
Necro Settlers;2024-12-13;Tainted Catalyst;Chaos Orb;10;Medium
Necro Settlers;2024-12-14;Tainted Catalyst;Chaos Orb;10;Medium
Necro Settlers;2024-12-15;Tainted Catalyst;Chaos Orb;10;Medium
Necro Settlers;2024-12-16;Tainted Catalyst;Chaos Orb;9.86497;Medium
Necro Settlers;2024-12-17;Tainted Catalyst;Chaos Orb;9.87547;Medium
Necro Settlers;2024-12-18;Tainted Catalyst;Chaos Orb;10;Low
Necro Settlers;2024-12-19;Tainted Catalyst;Chaos Orb;10;Low
Necro Settlers;2024-12-20;Tainted Catalyst;Chaos Orb;10;Low
Necro Settlers;2024-12-21;Tainted Catalyst;Chaos Orb;10;Low
Necro Settlers;2024-12-22;Tainted Catalyst;Chaos Orb;11.97778;Low
Necro Settlers;2024-12-23;Tainted Catalyst;Chaos Orb;10.98889;Low
Necro Settlers;2024-12-24;Tainted Catalyst;Chaos Orb;10.98889;Low
Necro Settlers;2024-12-25;Tainted Catalyst;Chaos Orb;10.11493;Low
Necro Settlers;2024-12-26;Tainted Catalyst;Chaos Orb;18.39194;Low
Necro Settlers;2024-12-27;Tainted Catalyst;Chaos Orb;18.05066;Low
Necro Settlers;2024-12-28;Tainted Catalyst;Chaos Orb;17.45061;Low
Necro Settlers;2024-12-29;Tainted Catalyst;Chaos Orb;20.6;Low
Necro Settlers;2024-12-30;Tainted Catalyst;Chaos Orb;19.6;Low
Necro Settlers;2024-12-31;Tainted Catalyst;Chaos Orb;9.9005;Low
Necro Settlers;2025-01-01;Tainted Catalyst;Chaos Orb;8.8;Low
Necro Settlers;2025-01-02;Tainted Catalyst;Chaos Orb;8.8;Low
Necro Settlers;2025-01-03;Tainted Catalyst;Chaos Orb;8.8;Low
Necro Settlers;2025-01-04;Tainted Catalyst;Chaos Orb;8.8;Low
Necro Settlers;2025-01-05;Tainted Catalyst;Chaos Orb;17;Low
Necro Settlers;2025-01-06;Tainted Catalyst;Chaos Orb;17;Low
Necro Settlers;2025-01-07;Tainted Catalyst;Chaos Orb;17;Low
Necro Settlers;2025-01-08;Tainted Catalyst;Chaos Orb;9.69532;Low
Necro Settlers;2025-01-09;Tainted Catalyst;Chaos Orb;9.68869;Low
Necro Settlers;2025-01-10;Tainted Catalyst;Chaos Orb;9.68869;Low
Necro Settlers;2025-01-11;Tainted Catalyst;Chaos Orb;10.24407;Low
Necro Settlers;2025-01-12;Tainted Catalyst;Chaos Orb;10.7879;Low
Necro Settlers;2025-01-13;Tainted Catalyst;Chaos Orb;10.78298;Low
Necro Settlers;2025-01-14;Tainted Catalyst;Chaos Orb;10.2674;Low
Necro Settlers;2025-01-15;Tainted Catalyst;Chaos Orb;9.71718;Low
Necro Settlers;2025-01-16;Tainted Catalyst;Chaos Orb;9.38224;Low
Necro Settlers;2025-01-17;Tainted Catalyst;Chaos Orb;9.57902;Low
Necro Settlers;2025-01-18;Tainted Catalyst;Chaos Orb;10.00138;Low
Necro Settlers;2025-01-19;Tainted Catalyst;Chaos Orb;10.37487;Low
Necro Settlers;2025-01-20;Tainted Catalyst;Chaos Orb;10.37487;Low
Necro Settlers;2025-01-21;Tainted Catalyst;Chaos Orb;10.47321;Low
Necro Settlers;2025-01-22;Tainted Catalyst;Chaos Orb;91.00056;Low
Necro Settlers;2025-01-23;Tainted Catalyst;Chaos Orb;91.00056;Low
Necro Settlers;2025-01-24;Tainted Catalyst;Chaos Orb;430.5;Low
Necro Settlers;2025-01-25;Tainted Catalyst;Chaos Orb;430.5;Low
Necro Settlers;2025-01-26;Tainted Catalyst;Chaos Orb;432.6;Low
Necro Settlers;2025-01-28;Tainted Catalyst;Chaos Orb;19.88889;Low
Necro Settlers;2025-01-29;Tainted Catalyst;Chaos Orb;19.88889;Low
Necro Settlers;2025-01-30;Tainted Catalyst;Chaos Orb;19.88889;Low
Necro Settlers;2025-01-31;Tainted Catalyst;Chaos Orb;2.03528;Low
Necro Settlers;2025-02-01;Tainted Catalyst;Chaos Orb;2.03528;Low
Necro Settlers;2025-02-02;Tainted Catalyst;Chaos Orb;2.03528;Low
Necro Settlers;2025-02-03;Tainted Catalyst;Chaos Orb;2.03528;Low
Necro Settlers;2025-02-04;Tainted Catalyst;Chaos Orb;0.05155;Low
Necro Settlers;2025-02-05;Tainted Catalyst;Chaos Orb;0.05155;Low
Necro Settlers;2025-02-06;Tainted Catalyst;Chaos Orb;0.05155;Low
Necro Settlers;2025-02-07;Tainted Catalyst;Chaos Orb;8.8095;Low
Necro Settlers;2025-02-08;Tainted Catalyst;Chaos Orb;10.27775;Low
Necro Settlers;2025-02-09;Tainted Catalyst;Chaos Orb;13.21425;Low
Necro Settlers;2025-02-10;Tainted Catalyst;Chaos Orb;28.1904;Low
Necro Settlers;2025-02-11;Tainted Catalyst;Chaos Orb;28.66024;Low
Necro Settlers;2025-02-12;Tainted Catalyst;Chaos Orb;28.66024;Low
Necro Settlers;2025-02-13;Tainted Catalyst;Chaos Orb;28.66024;Low
Necro Settlers;2025-02-14;Tainted Catalyst;Chaos Orb;27.88554;Low
Necro Settlers;2025-02-15;Tainted Catalyst;Chaos Orb;27.88554;Low
Necro Settlers;2025-02-16;Tainted Catalyst;Chaos Orb;30.17124;Low
Necro Settlers;2025-02-17;Tainted Catalyst;Chaos Orb;29.14268;Low
Necro Settlers;2025-02-18;Tainted Catalyst;Chaos Orb;18.6666;Low
Necro Settlers;2025-02-19;Tainted Catalyst;Chaos Orb;11.50056;Low
Necro Settlers;2025-02-20;Tainted Catalyst;Chaos Orb;10.97552;Low
Necro Settlers;2024-11-09;Chaos Orb;Wild Crystallised Lifeforce;100;Low
Necro Settlers;2024-11-10;Chaos Orb;Wild Crystallised Lifeforce;100;Low
Necro Settlers;2024-11-11;Chaos Orb;Wild Crystallised Lifeforce;50.5;Low
Necro Settlers;2024-11-12;Chaos Orb;Wild Crystallised Lifeforce;40;Low
Necro Settlers;2024-11-13;Chaos Orb;Wild Crystallised Lifeforce;35.5;Low
Necro Settlers;2024-11-14;Chaos Orb;Wild Crystallised Lifeforce;31;Low
Necro Settlers;2024-11-15;Chaos Orb;Wild Crystallised Lifeforce;35.5;Low
Necro Settlers;2024-11-16;Chaos Orb;Wild Crystallised Lifeforce;40;Low
Necro Settlers;2024-11-17;Chaos Orb;Wild Crystallised Lifeforce;31;Low
Necro Settlers;2024-11-18;Chaos Orb;Wild Crystallised Lifeforce;31;Low
Necro Settlers;2024-11-19;Chaos Orb;Wild Crystallised Lifeforce;25;Low
Necro Settlers;2024-11-20;Chaos Orb;Wild Crystallised Lifeforce;25;Low
Necro Settlers;2024-11-21;Chaos Orb;Wild Crystallised Lifeforce;25;Low
Necro Settlers;2024-11-22;Chaos Orb;Wild Crystallised Lifeforce;25;Low
Necro Settlers;2024-11-23;Chaos Orb;Wild Crystallised Lifeforce;30.5;Low
Necro Settlers;2024-11-24;Chaos Orb;Wild Crystallised Lifeforce;30.5;Low
Necro Settlers;2024-11-25;Chaos Orb;Wild Crystallised Lifeforce;30.5;Low
Necro Settlers;2024-11-26;Chaos Orb;Wild Crystallised Lifeforce;80;Low
Necro Settlers;2024-12-01;Chaos Orb;Wild Crystallised Lifeforce;28.56;Low
Necro Settlers;2024-11-09;Chaos Orb;Vivid Crystallised Lifeforce;100;Low
Necro Settlers;2024-11-10;Chaos Orb;Vivid Crystallised Lifeforce;39.9;Low
Necro Settlers;2024-11-11;Chaos Orb;Vivid Crystallised Lifeforce;26;Medium
Necro Settlers;2024-11-12;Chaos Orb;Vivid Crystallised Lifeforce;23.95;Low
Necro Settlers;2024-11-13;Chaos Orb;Vivid Crystallised Lifeforce;22;Medium
Necro Settlers;2024-11-14;Chaos Orb;Vivid Crystallised Lifeforce;22.2;Medium
Necro Settlers;2024-11-15;Chaos Orb;Vivid Crystallised Lifeforce;26.5;Low
Necro Settlers;2024-11-16;Chaos Orb;Vivid Crystallised Lifeforce;30;Low
Necro Settlers;2024-11-17;Chaos Orb;Vivid Crystallised Lifeforce;30;Low
Necro Settlers;2024-11-18;Chaos Orb;Vivid Crystallised Lifeforce;30;Low
Necro Settlers;2024-11-19;Chaos Orb;Vivid Crystallised Lifeforce;26.2;Low
Necro Settlers;2024-11-20;Chaos Orb;Vivid Crystallised Lifeforce;26.2;Low
Necro Settlers;2024-11-21;Chaos Orb;Vivid Crystallised Lifeforce;25;Low
Necro Settlers;2024-11-22;Chaos Orb;Vivid Crystallised Lifeforce;25;Low
Necro Settlers;2024-11-23;Chaos Orb;Vivid Crystallised Lifeforce;25;Low
Necro Settlers;2024-11-24;Chaos Orb;Vivid Crystallised Lifeforce;25;Low
Necro Settlers;2024-11-25;Chaos Orb;Vivid Crystallised Lifeforce;25;Low
Necro Settlers;2024-11-26;Chaos Orb;Vivid Crystallised Lifeforce;24.7186;Low
Necro Settlers;2024-11-27;Chaos Orb;Vivid Crystallised Lifeforce;24.992;Low
Necro Settlers;2024-11-28;Chaos Orb;Vivid Crystallised Lifeforce;24.99;Low
Necro Settlers;2024-11-29;Chaos Orb;Vivid Crystallised Lifeforce;21.777;Low
Necro Settlers;2024-11-30;Chaos Orb;Vivid Crystallised Lifeforce;30;Low
Necro Settlers;2024-12-01;Chaos Orb;Vivid Crystallised Lifeforce;30;Low
Necro Settlers;2024-12-02;Chaos Orb;Vivid Crystallised Lifeforce;30;Low
Necro Settlers;2024-12-03;Chaos Orb;Vivid Crystallised Lifeforce;30.49;Low
Necro Settlers;2024-12-04;Chaos Orb;Vivid Crystallised Lifeforce;30;Low
Necro Settlers;2024-12-05;Chaos Orb;Vivid Crystallised Lifeforce;30;Low
Necro Settlers;2024-12-06;Chaos Orb;Vivid Crystallised Lifeforce;30;Low
Necro Settlers;2024-12-07;Chaos Orb;Vivid Crystallised Lifeforce;30;Low
Necro Settlers;2024-11-09;Chaos Orb;Primal Crystallised Lifeforce;100;Low
Necro Settlers;2024-11-10;Chaos Orb;Primal Crystallised Lifeforce;46;Low
Necro Settlers;2024-11-11;Chaos Orb;Primal Crystallised Lifeforce;100;Low
Necro Settlers;2024-11-12;Chaos Orb;Primal Crystallised Lifeforce;40;Low
Necro Settlers;2024-11-13;Chaos Orb;Primal Crystallised Lifeforce;26.5;Low
Necro Settlers;2024-11-14;Chaos Orb;Primal Crystallised Lifeforce;19.2;Low
Necro Settlers;2024-11-15;Chaos Orb;Primal Crystallised Lifeforce;19.375;Low
Necro Settlers;2024-11-16;Chaos Orb;Primal Crystallised Lifeforce;21.15;Low
Necro Settlers;2024-11-17;Chaos Orb;Primal Crystallised Lifeforce;23.6;Low
Necro Settlers;2024-11-18;Chaos Orb;Primal Crystallised Lifeforce;22.45;Low
Necro Settlers;2024-11-19;Chaos Orb;Primal Crystallised Lifeforce;22.3;Low
Necro Settlers;2024-11-20;Chaos Orb;Primal Crystallised Lifeforce;22.45;Low
Necro Settlers;2024-11-21;Chaos Orb;Primal Crystallised Lifeforce;23.1;Low
Necro Settlers;2024-11-22;Chaos Orb;Primal Crystallised Lifeforce;23.1;Low
Necro Settlers;2024-11-23;Chaos Orb;Primal Crystallised Lifeforce;23.1;Low
Necro Settlers;2024-11-24;Chaos Orb;Primal Crystallised Lifeforce;23.1;Low
Necro Settlers;2024-11-25;Chaos Orb;Primal Crystallised Lifeforce;30.75;Low
Necro Settlers;2024-11-26;Chaos Orb;Primal Crystallised Lifeforce;30.75;Low
Necro Settlers;2024-11-27;Chaos Orb;Primal Crystallised Lifeforce;24.6687;Low
Necro Settlers;2024-11-28;Chaos Orb;Primal Crystallised Lifeforce;21.777;Low
Necro Settlers;2024-11-29;Chaos Orb;Primal Crystallised Lifeforce;21.5985;Low
Necro Settlers;2024-11-30;Chaos Orb;Primal Crystallised Lifeforce;21.42;Low
Necro Settlers;2024-12-01;Chaos Orb;Primal Crystallised Lifeforce;21.42;Low
Necro Settlers;2024-12-02;Chaos Orb;Primal Crystallised Lifeforce;21.42;Low
Necro Settlers;2024-12-03;Chaos Orb;Primal Crystallised Lifeforce;21.42;Low
Necro Settlers;2024-12-04;Chaos Orb;Primal Crystallised Lifeforce;21.42;Low
Necro Settlers;2024-12-05;Chaos Orb;Primal Crystallised Lifeforce;21.42;Low
Necro Settlers;2024-12-06;Chaos Orb;Primal Crystallised Lifeforce;21.42;Low
Necro Settlers;2024-12-07;Chaos Orb;Primal Crystallised Lifeforce;21.42;Low
Necro Settlers;2024-12-08;Chaos Orb;Primal Crystallised Lifeforce;21.42;Low
Necro Settlers;2024-11-09;Devouring Fragment;Chaos Orb;20;Medium
Necro Settlers;2024-11-10;Devouring Fragment;Chaos Orb;29;High
Necro Settlers;2024-11-11;Devouring Fragment;Chaos Orb;183.28;High
Necro Settlers;2024-11-12;Devouring Fragment;Chaos Orb;179.52;High
Necro Settlers;2024-11-13;Devouring Fragment;Chaos Orb;179.61;High
Necro Settlers;2024-11-14;Devouring Fragment;Chaos Orb;216.84;High
Necro Settlers;2024-11-15;Devouring Fragment;Chaos Orb;218.79;High
Necro Settlers;2024-11-16;Devouring Fragment;Chaos Orb;214.32;High
Necro Settlers;2024-11-17;Devouring Fragment;Chaos Orb;200;High
Necro Settlers;2024-11-18;Devouring Fragment;Chaos Orb;200;High
Necro Settlers;2024-11-19;Devouring Fragment;Chaos Orb;202.611;High
Necro Settlers;2024-11-20;Devouring Fragment;Chaos Orb;234.064;High
Necro Settlers;2024-11-21;Devouring Fragment;Chaos Orb;228;High
Necro Settlers;2024-11-22;Devouring Fragment;Chaos Orb;227.64;High
Necro Settlers;2024-11-23;Devouring Fragment;Chaos Orb;230;High
Necro Settlers;2024-11-24;Devouring Fragment;Chaos Orb;238;High
Necro Settlers;2024-11-25;Devouring Fragment;Chaos Orb;254.05625;High
Necro Settlers;2024-11-26;Devouring Fragment;Chaos Orb;275;High
Necro Settlers;2024-11-27;Devouring Fragment;Chaos Orb;280.875;High
Necro Settlers;2024-11-28;Devouring Fragment;Chaos Orb;280;High
Necro Settlers;2024-11-29;Devouring Fragment;Chaos Orb;280;High
Necro Settlers;2024-11-30;Devouring Fragment;Chaos Orb;285;High
Necro Settlers;2024-12-01;Devouring Fragment;Chaos Orb;289.4;High
Necro Settlers;2024-12-02;Devouring Fragment;Chaos Orb;284.1;High
Necro Settlers;2024-12-03;Devouring Fragment;Chaos Orb;280;High
Necro Settlers;2024-12-04;Devouring Fragment;Chaos Orb;275;High
Necro Settlers;2024-12-05;Devouring Fragment;Chaos Orb;275;High
Necro Settlers;2024-12-06;Devouring Fragment;Chaos Orb;274;High
Necro Settlers;2024-12-07;Devouring Fragment;Chaos Orb;270;High
Necro Settlers;2024-12-08;Devouring Fragment;Chaos Orb;270;High
Necro Settlers;2024-12-09;Devouring Fragment;Chaos Orb;269.775;High
Necro Settlers;2024-12-10;Devouring Fragment;Chaos Orb;269;High
Necro Settlers;2024-12-11;Devouring Fragment;Chaos Orb;269;High
Necro Settlers;2024-12-12;Devouring Fragment;Chaos Orb;264.95;High
Necro Settlers;2024-12-13;Devouring Fragment;Chaos Orb;260;High
Necro Settlers;2024-12-14;Devouring Fragment;Chaos Orb;240;Medium
Necro Settlers;2024-12-15;Devouring Fragment;Chaos Orb;242.5;High
Necro Settlers;2024-12-16;Devouring Fragment;Chaos Orb;182;High
Necro Settlers;2024-12-17;Devouring Fragment;Chaos Orb;128;Medium
Necro Settlers;2024-12-18;Devouring Fragment;Chaos Orb;77.8;Medium
Necro Settlers;2024-12-19;Devouring Fragment;Chaos Orb;76;Medium
Necro Settlers;2024-12-20;Devouring Fragment;Chaos Orb;76;Medium
Necro Settlers;2024-12-21;Devouring Fragment;Chaos Orb;81.4;Medium
Necro Settlers;2024-12-22;Devouring Fragment;Chaos Orb;57.038;Low
Necro Settlers;2024-12-23;Devouring Fragment;Chaos Orb;160.358;Low
Necro Settlers;2024-12-24;Devouring Fragment;Chaos Orb;166.13;Low
Necro Settlers;2024-12-25;Devouring Fragment;Chaos Orb;442;Low
Necro Settlers;2024-12-28;Devouring Fragment;Chaos Orb;260;Low
Necro Settlers;2024-12-29;Devouring Fragment;Chaos Orb;280.8;Low
Necro Settlers;2024-12-30;Devouring Fragment;Chaos Orb;283.4;Low
Necro Settlers;2024-12-31;Devouring Fragment;Chaos Orb;289.44;Low
Necro Settlers;2025-01-01;Devouring Fragment;Chaos Orb;276.04;Low
Necro Settlers;2025-01-02;Devouring Fragment;Chaos Orb;351.9;Low
Necro Settlers;2025-01-03;Devouring Fragment;Chaos Orb;357;Low
Necro Settlers;2025-01-04;Devouring Fragment;Chaos Orb;301.5;Low
Necro Settlers;2025-01-05;Devouring Fragment;Chaos Orb;294.8;Low
Necro Settlers;2025-01-06;Devouring Fragment;Chaos Orb;294.8;Low
Necro Settlers;2025-01-07;Devouring Fragment;Chaos Orb;285.61;Low
Necro Settlers;2025-01-08;Devouring Fragment;Chaos Orb;285.48;Low
Necro Settlers;2025-01-09;Devouring Fragment;Chaos Orb;269.88;Low
Necro Settlers;2025-01-10;Devouring Fragment;Chaos Orb;269.88;Low
Necro Settlers;2025-01-11;Devouring Fragment;Chaos Orb;285.35;Low
Necro Settlers;2025-01-18;Devouring Fragment;Chaos Orb;171.44;Low
Necro Settlers;2025-01-19;Devouring Fragment;Chaos Orb;169.6;Low
Necro Settlers;2025-01-20;Devouring Fragment;Chaos Orb;168.8;Low
Necro Settlers;2025-01-21;Devouring Fragment;Chaos Orb;170.4;Low
Necro Settlers;2025-01-22;Devouring Fragment;Chaos Orb;168;Low
Necro Settlers;2025-01-23;Devouring Fragment;Chaos Orb;168;Low
Necro Settlers;2025-01-24;Devouring Fragment;Chaos Orb;164;Low
Necro Settlers;2025-01-25;Devouring Fragment;Chaos Orb;164;Low
Necro Settlers;2025-01-26;Devouring Fragment;Chaos Orb;50;Low
Necro Settlers;2025-01-27;Devouring Fragment;Chaos Orb;50;Low
Necro Settlers;2025-01-28;Devouring Fragment;Chaos Orb;50;Low
Necro Settlers;2025-01-29;Devouring Fragment;Chaos Orb;50;Low
Necro Settlers;2025-01-30;Devouring Fragment;Chaos Orb;50;Low
Necro Settlers;2025-01-31;Devouring Fragment;Chaos Orb;50;Low
Necro Settlers;2025-02-01;Devouring Fragment;Chaos Orb;60;Low
Necro Settlers;2025-02-02;Devouring Fragment;Chaos Orb;100;Medium
Necro Settlers;2025-02-03;Devouring Fragment;Chaos Orb;121;Medium
Necro Settlers;2025-02-04;Devouring Fragment;Chaos Orb;118.25;Low
Necro Settlers;2025-02-05;Devouring Fragment;Chaos Orb;107.5;Low
Necro Settlers;2025-02-06;Devouring Fragment;Chaos Orb;88;Medium
Necro Settlers;2025-02-07;Devouring Fragment;Chaos Orb;64.5;Low
Necro Settlers;2025-02-08;Devouring Fragment;Chaos Orb;77;Medium
Necro Settlers;2025-02-09;Devouring Fragment;Chaos Orb;149.99963;Low
Necro Settlers;2025-02-10;Devouring Fragment;Chaos Orb;319.9992;Low
Necro Settlers;2025-02-11;Devouring Fragment;Chaos Orb;325.33252;Low
Necro Settlers;2025-02-12;Devouring Fragment;Chaos Orb;325.33252;Low
Necro Settlers;2025-02-13;Devouring Fragment;Chaos Orb;325.33252;Low
Necro Settlers;2025-02-14;Devouring Fragment;Chaos Orb;325.33252;Low
Necro Settlers;2025-02-15;Devouring Fragment;Chaos Orb;250;Low
Necro Settlers;2025-02-16;Devouring Fragment;Chaos Orb;264;Low
Necro Settlers;2025-02-17;Devouring Fragment;Chaos Orb;255;Low
Necro Settlers;2025-02-18;Devouring Fragment;Chaos Orb;300;Low
Necro Settlers;2025-02-19;Devouring Fragment;Chaos Orb;240;Low
Necro Settlers;2025-02-20;Devouring Fragment;Chaos Orb;169.48;Low
Necro Settlers;2024-11-09;Blazing Fragment;Chaos Orb;50;Low
Necro Settlers;2024-11-10;Blazing Fragment;Chaos Orb;44;High
Necro Settlers;2024-11-11;Blazing Fragment;Chaos Orb;101.8;High
Necro Settlers;2024-11-12;Blazing Fragment;Chaos Orb;119.68;High
Necro Settlers;2024-11-13;Blazing Fragment;Chaos Orb;119.68;High
Necro Settlers;2024-11-14;Blazing Fragment;Chaos Orb;143.2;High
Necro Settlers;2024-11-15;Blazing Fragment;Chaos Orb;130;High
Necro Settlers;2024-11-16;Blazing Fragment;Chaos Orb;107.16;High
Necro Settlers;2024-11-17;Blazing Fragment;Chaos Orb;93;High
Necro Settlers;2024-11-18;Blazing Fragment;Chaos Orb;90;High
Necro Settlers;2024-11-19;Blazing Fragment;Chaos Orb;80;High
Necro Settlers;2024-11-20;Blazing Fragment;Chaos Orb;70;High
Necro Settlers;2024-11-21;Blazing Fragment;Chaos Orb;70;High
Necro Settlers;2024-11-22;Blazing Fragment;Chaos Orb;70;High
Necro Settlers;2024-11-23;Blazing Fragment;Chaos Orb;65;High
Necro Settlers;2024-11-24;Blazing Fragment;Chaos Orb;60;High
Necro Settlers;2024-11-25;Blazing Fragment;Chaos Orb;59;High
Necro Settlers;2024-11-26;Blazing Fragment;Chaos Orb;50;High
Necro Settlers;2024-11-27;Blazing Fragment;Chaos Orb;50;High
Necro Settlers;2024-11-28;Blazing Fragment;Chaos Orb;51.9548;High
Necro Settlers;2024-11-29;Blazing Fragment;Chaos Orb;50;High
Necro Settlers;2024-11-30;Blazing Fragment;Chaos Orb;50;High
Necro Settlers;2024-12-01;Blazing Fragment;Chaos Orb;51.58213;High
Necro Settlers;2024-12-02;Blazing Fragment;Chaos Orb;54.2;High
Necro Settlers;2024-12-03;Blazing Fragment;Chaos Orb;51.8;High
Necro Settlers;2024-12-04;Blazing Fragment;Chaos Orb;53.6;High
Necro Settlers;2024-12-05;Blazing Fragment;Chaos Orb;52.3;High
Necro Settlers;2024-12-06;Blazing Fragment;Chaos Orb;53.18;High
Necro Settlers;2024-12-07;Blazing Fragment;Chaos Orb;50;High
Necro Settlers;2024-12-08;Blazing Fragment;Chaos Orb;50;High
Necro Settlers;2024-12-09;Blazing Fragment;Chaos Orb;50;High
Necro Settlers;2024-12-10;Blazing Fragment;Chaos Orb;50;High
Necro Settlers;2024-12-11;Blazing Fragment;Chaos Orb;53.04;High
Necro Settlers;2024-12-12;Blazing Fragment;Chaos Orb;59.67762;High
Necro Settlers;2024-12-13;Blazing Fragment;Chaos Orb;58;Medium
Necro Settlers;2024-12-14;Blazing Fragment;Chaos Orb;71.66625;Medium
Necro Settlers;2024-12-15;Blazing Fragment;Chaos Orb;73.39951;Medium
Necro Settlers;2024-12-16;Blazing Fragment;Chaos Orb;68.91628;Medium
Necro Settlers;2024-12-17;Blazing Fragment;Chaos Orb;65.49977;Low
Necro Settlers;2024-12-18;Blazing Fragment;Chaos Orb;84.33282;Low
Necro Settlers;2024-12-19;Blazing Fragment;Chaos Orb;84.33282;Low
Necro Settlers;2024-12-20;Blazing Fragment;Chaos Orb;117.33282;Low
Necro Settlers;2024-12-21;Blazing Fragment;Chaos Orb;111.5327;Low
Necro Settlers;2024-12-22;Blazing Fragment;Chaos Orb;111.34603;Low
Necro Settlers;2024-12-23;Blazing Fragment;Chaos Orb;101.12609;Low
Necro Settlers;2024-12-24;Blazing Fragment;Chaos Orb;104.76607;Low
Necro Settlers;2024-12-25;Blazing Fragment;Chaos Orb;249.15;Low
Necro Settlers;2024-12-26;Blazing Fragment;Chaos Orb;125.84;Low
Necro Settlers;2024-12-27;Blazing Fragment;Chaos Orb;100;Low
Necro Settlers;2024-12-28;Blazing Fragment;Chaos Orb;100;Low
Necro Settlers;2024-12-29;Blazing Fragment;Chaos Orb;100;Low
Necro Settlers;2024-12-30;Blazing Fragment;Chaos Orb;100;Low
Necro Settlers;2024-12-31;Blazing Fragment;Chaos Orb;100;Low
Necro Settlers;2025-01-01;Blazing Fragment;Chaos Orb;100;Low
Necro Settlers;2025-01-07;Blazing Fragment;Chaos Orb;2196;Low
Necro Settlers;2025-01-23;Blazing Fragment;Chaos Orb;100;Low
Necro Settlers;2025-01-24;Blazing Fragment;Chaos Orb;100;Low
Necro Settlers;2025-01-25;Blazing Fragment;Chaos Orb;100;Low
Necro Settlers;2025-01-26;Blazing Fragment;Chaos Orb;100;Low
Necro Settlers;2025-01-27;Blazing Fragment;Chaos Orb;50;Low
Necro Settlers;2025-01-28;Blazing Fragment;Chaos Orb;50;Low
Necro Settlers;2025-01-29;Blazing Fragment;Chaos Orb;53.314;Low
Necro Settlers;2025-01-30;Blazing Fragment;Chaos Orb;53.38;Low
Necro Settlers;2025-01-31;Blazing Fragment;Chaos Orb;53.44;Low
Necro Settlers;2025-02-01;Blazing Fragment;Chaos Orb;55.16;Low
Necro Settlers;2025-02-02;Blazing Fragment;Chaos Orb;57.1;Medium
Necro Settlers;2025-02-03;Blazing Fragment;Chaos Orb;42.62486;Low
Necro Settlers;2025-02-04;Blazing Fragment;Chaos Orb;54.99959;Low
Necro Settlers;2025-02-05;Blazing Fragment;Chaos Orb;49.99963;Low
Necro Settlers;2025-02-06;Blazing Fragment;Chaos Orb;39.9997;Low
Necro Settlers;2025-02-07;Blazing Fragment;Chaos Orb;29.99978;Low
Necro Settlers;2025-02-08;Blazing Fragment;Chaos Orb;87.5;Low
Necro Settlers;2025-02-10;Blazing Fragment;Chaos Orb;79.9992;Low
Necro Settlers;2025-02-11;Blazing Fragment;Chaos Orb;81.33252;Low
Necro Settlers;2025-02-12;Blazing Fragment;Chaos Orb;81.33252;Low
Necro Settlers;2025-02-13;Blazing Fragment;Chaos Orb;81.33252;Low
Necro Settlers;2025-02-14;Blazing Fragment;Chaos Orb;81.33252;Low
Necro Settlers;2025-02-15;Blazing Fragment;Chaos Orb;81.33252;Low
Necro Settlers;2025-02-16;Blazing Fragment;Chaos Orb;87.99912;Low
Necro Settlers;2025-02-17;Blazing Fragment;Chaos Orb;74.67541;Low
Necro Settlers;2025-02-18;Blazing Fragment;Chaos Orb;72.0009;Low
Necro Settlers;2025-02-19;Blazing Fragment;Chaos Orb;168.5;Low
Necro Settlers;2025-02-20;Blazing Fragment;Chaos Orb;168.5;Low
Necro Settlers;2024-11-09;Unrelenting Timeless Templar Emblem;Chaos Orb;46;Low
Necro Settlers;2024-11-10;Unrelenting Timeless Templar Emblem;Chaos Orb;24;Medium
Necro Settlers;2024-11-11;Unrelenting Timeless Templar Emblem;Chaos Orb;28.5;Medium
Necro Settlers;2024-11-12;Unrelenting Timeless Templar Emblem;Chaos Orb;28;Medium
